Data,Nome do Produto,Quantidade,Lucro
2023-07-30,Produto D,11,129.98
2024-06-10,Produto D,42,365.04
2022-09-22,Produto C,24,516.16
2023-08-05,Produto B,96,902.21
2024-02-17,Produto A,68,286.71
2022-12-02,Produto D,71,529.31
2022-11-08,Produto A,64,260.13
2024-04-06,Produto D,10,470.28
2024-05-16,Produto C,74,187.92
2022-08-19,Produto B,88,174.09
2023-01-31,Produto B,48,913.09
2023-09-12,Produto D,79,416.8
2022-08-03,Produto B,40,498.22
2023-09-25,Produto C,86,750.21
2023-09-02,Produto C,22,515.27
2023-09-12,Produto D,32,204.24
2022-11-29,Produto D,25,641.31
2024-03-02,Produto C,19,564.89
2024-02-04,Produto C,52,251.55
2023-04-13,Produto A,93,588.97
2022-12-26,Produto D,33,304.02
2024-06-05,Produto C,59,99.75
2022-12-27,Produto B,98,543.63
2022-11-07,Produto B,1,476.69
2022-12-03,Produto A,76,359.35
2024-05-05,Produto B,97,498.42
2023-01-17,Produto C,77,640.47
2022-07-25,Produto C,15,191.0
2023-03-31,Produto D,36,833.71
2024-02-06,Produto D,77,863.12
2023-03-28,Produto A,11,511.44
2023-09-17,Produto C,74,546.88
2023-03-19,Produto D,41,788.32
2022-12-16,Produto B,25,89.68
2024-06-21,Produto C,24,926.58
2022-08-25,Produto A,37,960.64
2022-09-15,Produto A,54,770.75
2024-05-26,Produto A,18,843.98
2023-04-13,Produto A,20,375.14
2022-10-23,Produto D,60,89.18
2023-06-21,Produto C,1,930.78
2023-05-05,Produto D,20,805.28
2022-07-11,Produto A,45,34.15
2024-05-21,Produto C,93,59.11
2023-11-23,Produto B,84,380.99
2022-11-25,Produto D,71,504.17
2023-12-21,Produto D,23,840.88
2024-05-10,Produto A,84,313.21
2022-09-30,Produto A,74,428.79
2023-09-23,Produto D,31,167.81
2022-10-03,Produto C,97,235.23
2023-03-29,Produto C,14,20.19
2022-10-26,Produto D,88,225.48
2023-04-16,Produto B,19,828.65
2024-03-21,Produto A,4,903.17
2023-09-16,Produto A,75,664.09
2024-02-02,Produto D,27,39.07
2022-10-13,Produto A,82,106.97
2022-12-06,Produto B,25,561.97
2023-06-02,Produto A,86,597.64
2024-01-17,Produto B,74,299.72
2023-07-01,Produto D,83,404.63
2024-01-25,Produto D,72,884.05
2024-01-23,Produto B,40,350.49
2024-01-12,Produto A,40,127.62
2023-05-21,Produto B,77,723.85
2023-07-28,Produto A,80,143.09
2023-05-24,Produto B,68,32.58
2023-10-22,Produto C,70,511.17
2023-10-02,Produto B,42,529.99
2023-08-15,Produto C,36,68.38
2024-03-02,Produto A,21,61.46
2023-08-04,Produto A,29,911.93
2023-07-23,Produto D,92,569.46
2024-05-06,Produto C,68,161.56
2022-09-01,Produto C,47,957.94
2023-06-21,Produto B,81,538.33
2023-02-16,Produto B,58,630.28
2023-10-13,Produto A,25,549.88
2023-01-26,Produto A,83,516.4
2024-06-10,Produto D,97,53.09
2023-02-27,Produto D,50,399.35
2024-01-27,Produto A,98,641.75
2022-12-17,Produto D,100,720.97
2023-11-07,Produto D,23,707.0
2023-05-25,Produto C,85,886.72
2024-06-15,Produto C,93,596.67
2022-07-22,Produto B,39,539.52
2022-11-03,Produto A,83,549.63
2023-02-22,Produto D,79,999.1
2022-07-17,Produto A,59,708.27
2023-05-24,Produto B,10,299.33
2023-02-28,Produto B,19,427.01
2023-06-16,Produto C,93,995.06
2023-05-26,Produto D,11,75.38
2024-05-07,Produto D,67,896.97
2023-03-03,Produto B,44,710.13
2024-05-06,Produto A,46,398.59
2023-07-22,Produto A,45,480.95
2022-07-23,Produto A,20,496.7
2023-08-29,Produto B,40,531.05
2023-02-24,Produto D,85,534.77
2024-03-02,Produto A,9,286.9
2023-07-06,Produto D,37,913.6
2024-02-07,Produto D,36,522.54
2023-08-18,Produto D,76,753.49
2023-07-01,Produto A,14,420.61
2023-12-23,Produto C,66,290.76
2023-08-09,Produto C,59,877.57
2023-07-23,Produto A,2,640.09
2022-08-09,Produto B,12,626.24
2024-02-15,Produto A,29,649.47
2024-04-19,Produto B,77,877.01
2022-07-27,Produto A,65,512.46
2023-07-01,Produto C,32,809.94
2023-07-09,Produto C,35,469.69
2023-10-06,Produto A,40,223.03
2023-06-25,Produto D,64,953.56
2022-12-11,Produto A,46,265.72
2023-10-24,Produto A,67,840.53
2023-06-24,Produto C,21,498.16
2023-12-04,Produto D,44,90.38
2023-11-08,Produto D,24,213.5
2023-04-02,Produto A,48,359.39
2024-01-21,Produto B,46,237.66
2023-11-28,Produto C,83,766.26
2022-10-25,Produto A,85,914.1
2022-09-15,Produto C,92,400.48
2023-04-08,Produto B,74,909.76
2024-06-08,Produto D,75,391.17
2023-02-14,Produto A,82,624.28
2022-10-19,Produto C,38,430.49
2023-06-12,Produto A,43,39.1
2023-12-01,Produto D,40,124.99
2024-04-09,Produto B,12,433.06
2023-02-03,Produto A,35,613.08
2022-09-10,Produto B,73,18.23
2023-04-30,Produto A,33,114.84
2022-12-20,Produto D,99,424.18
2022-07-23,Produto C,58,449.14
2023-07-07,Produto B,58,59.26
2023-09-26,Produto D,74,17.84
2024-06-07,Produto C,77,561.52
2024-04-08,Produto B,47,542.39
2024-04-23,Produto C,63,294.15
2023-12-02,Produto A,51,602.46
2023-02-17,Produto C,92,640.87
2023-08-03,Produto A,5,538.23
2023-10-01,Produto D,23,500.58
2023-12-24,Produto D,27,458.54
2023-05-25,Produto A,94,600.65
2023-08-13,Produto A,67,679.8
2022-11-20,Produto A,36,783.23
2023-03-03,Produto A,39,369.51
2022-12-06,Produto C,58,359.32
2022-12-03,Produto B,22,460.48
2023-08-24,Produto C,52,220.48
2024-04-03,Produto B,49,845.18
2022-07-07,Produto B,59,495.0
2024-03-27,Produto A,27,417.55
2024-04-11,Produto A,61,232.16
2023-03-18,Produto A,33,659.32
2023-08-21,Produto D,69,31.51
2023-03-30,Produto B,40,119.53
2024-05-23,Produto A,97,930.6
2023-12-20,Produto C,7,864.73
2024-01-11,Produto B,81,121.78
2022-12-31,Produto B,84,200.2
2022-09-10,Produto B,48,551.54
2022-10-02,Produto A,20,16.38
2024-02-08,Produto D,18,254.24
2023-06-21,Produto D,85,526.03
2023-10-04,Produto B,76,801.96
2023-07-17,Produto D,26,392.12
2024-02-13,Produto C,72,775.89
2023-05-15,Produto D,52,595.47
2022-10-24,Produto D,35,18.76
2023-11-22,Produto B,2,430.24
2024-03-27,Produto A,93,47.8
2022-11-03,Produto D,43,753.59
2023-03-11,Produto A,91,925.78
2023-01-26,Produto B,67,238.24
2024-03-11,Produto D,73,871.87
2023-03-03,Produto C,11,621.09
2022-10-05,Produto B,46,299.91
2024-04-04,Produto B,96,137.5
2024-04-26,Produto D,25,711.08
2024-06-19,Produto C,65,865.92
2023-01-22,Produto C,17,281.96
2024-01-19,Produto C,85,485.71
2024-01-30,Produto B,35,66.82
2022-11-05,Produto A,11,170.25
2023-09-13,Produto C,61,998.68
2024-03-08,Produto B,45,768.77
2023-04-08,Produto C,94,644.35
2022-09-16,Produto A,94,191.1
2023-03-16,Produto C,71,641.66
2023-08-30,Produto C,58,730.18
2023-11-15,Produto A,70,586.48
2023-09-13,Produto D,39,148.02
2022-12-01,Produto D,64,83.82
2023-01-15,Produto B,29,466.87
2023-08-09,Produto B,33,83.77
2022-08-22,Produto D,44,292.05
2023-12-13,Produto A,14,43.8
2023-01-14,Produto A,34,306.65
2022-08-23,Produto A,88,319.42
2023-08-26,Produto A,73,695.87
2023-05-23,Produto A,69,530.99
2023-12-25,Produto C,37,433.85
2023-02-23,Produto D,70,704.3
2022-11-09,Produto C,68,800.49
2023-07-07,Produto A,14,197.77
2023-01-17,Produto A,100,476.47
2023-01-10,Produto C,5,458.19
2023-10-16,Produto D,10,627.77
2023-12-03,Produto A,2,973.14
2022-11-21,Produto B,72,865.0
2023-09-26,Produto C,30,467.54
2024-06-07,Produto A,9,925.64
2023-01-12,Produto B,36,169.18
2023-12-03,Produto C,38,937.91
2023-01-22,Produto C,25,466.65
2023-06-26,Produto B,46,616.05
2022-11-14,Produto B,100,175.19
2022-09-30,Produto A,20,787.14
2023-01-26,Produto C,100,236.9
2022-08-24,Produto A,82,404.04
2024-03-05,Produto B,77,825.67
2022-10-30,Produto A,63,315.42
2023-07-15,Produto B,71,475.75
2023-11-17,Produto A,76,491.08
2022-10-29,Produto D,90,16.12
2023-06-29,Produto C,84,317.79
2024-04-02,Produto C,46,408.93
2023-07-07,Produto C,27,420.66
2022-08-02,Produto C,47,984.84
2024-06-07,Produto A,56,401.67
2023-07-08,Produto C,64,260.73
2024-04-21,Produto A,81,234.86
2023-08-19,Produto A,38,280.44
2023-12-26,Produto C,84,650.65
2023-08-21,Produto D,38,539.05
2022-08-04,Produto C,60,170.43
2023-09-23,Produto B,70,549.31
2023-04-22,Produto A,62,66.36
2023-07-22,Produto B,7,580.05
2023-09-24,Produto A,72,427.45
2023-08-18,Produto D,98,367.63
2023-01-06,Produto A,54,308.71
2023-05-18,Produto D,16,507.2
2022-11-24,Produto B,76,600.55
2023-08-06,Produto D,21,874.33
2022-12-04,Produto D,54,261.32
2023-12-24,Produto C,83,256.09
2022-12-29,Produto A,44,539.89
2024-04-09,Produto C,86,706.95
2023-09-25,Produto D,21,213.45
2022-07-15,Produto D,79,750.25
2024-03-19,Produto C,7,161.06
2023-06-20,Produto A,69,546.42
2022-08-17,Produto A,14,197.35
2023-03-25,Produto D,57,958.23
2023-02-01,Produto A,68,542.12
2023-09-06,Produto C,21,553.12
2022-11-30,Produto D,58,553.56
2023-02-26,Produto C,27,716.58
2022-10-31,Produto A,53,31.08
2024-04-15,Produto A,3,462.89
2024-03-14,Produto A,45,767.63
2024-03-02,Produto A,69,91.55
2023-09-19,Produto A,50,230.05
2023-06-13,Produto C,2,723.7
2023-06-24,Produto B,44,490.96
2024-05-21,Produto C,17,319.17
2023-02-10,Produto B,77,633.36
2023-01-18,Produto D,65,101.8
2023-01-17,Produto A,46,83.78
2024-02-22,Produto B,72,646.64
2023-01-07,Produto B,1,393.02
2024-01-11,Produto B,42,715.56
2024-04-13,Produto A,18,95.65
2024-05-01,Produto D,89,849.76
2023-12-27,Produto C,34,284.58
2023-01-07,Produto A,92,354.86
2023-03-24,Produto A,32,539.31
2022-12-04,Produto C,1,896.34
2024-03-18,Produto D,18,539.45
2023-03-17,Produto D,2,339.22
2023-07-30,Produto A,29,163.08
2022-11-04,Produto D,60,375.25
2024-04-01,Produto D,45,41.05
2024-01-18,Produto B,18,261.79
2024-03-03,Produto C,24,348.26
2023-04-09,Produto A,78,244.13
2023-12-13,Produto D,69,167.91
2023-02-10,Produto C,1,243.96
2024-05-04,Produto D,64,623.46
2023-02-06,Produto B,8,687.02
2024-01-10,Produto D,98,956.71
2023-11-04,Produto B,55,390.14
2022-10-29,Produto D,47,687.82
2023-05-27,Produto B,100,129.54
2023-01-06,Produto C,30,730.9
2023-12-28,Produto D,54,404.6
2023-04-05,Produto C,65,18.79
2022-07-09,Produto B,66,32.13
2022-12-01,Produto A,51,763.02
2022-12-30,Produto C,13,761.17
2023-06-10,Produto A,72,712.44
2024-01-09,Produto B,8,392.67
2023-09-04,Produto B,64,970.88
2022-12-18,Produto D,21,243.59
2023-11-17,Produto A,37,121.35
2023-01-17,Produto B,93,49.02
2023-01-25,Produto A,3,470.04
2022-11-29,Produto B,41,532.12
2023-09-29,Produto D,75,628.32
2022-09-23,Produto D,76,212.16
2022-08-30,Produto D,14,775.64
2022-12-06,Produto A,92,997.84
2022-08-06,Produto D,53,682.62
2023-06-17,Produto D,5,210.65
2024-06-03,Produto D,65,553.59
2023-03-05,Produto C,92,67.29
2022-11-20,Produto A,35,16.52
2023-06-16,Produto B,96,153.53
2023-04-23,Produto C,82,438.21
2024-02-20,Produto B,18,37.44
2023-07-21,Produto D,41,737.89
2023-12-22,Produto C,70,685.99
2022-12-27,Produto A,3,49.41
2024-01-02,Produto B,49,654.63
2023-07-26,Produto C,58,402.72
2023-05-09,Produto D,91,17.64
2023-11-27,Produto B,14,946.59
2022-11-20,Produto A,38,559.95
2024-04-01,Produto D,34,647.56
2023-10-06,Produto D,48,765.51
2023-06-23,Produto D,7,425.84
2023-01-22,Produto C,42,715.82
2023-12-21,Produto B,14,515.3
2023-12-05,Produto A,81,711.88
2023-11-23,Produto B,96,190.02
2024-04-05,Produto D,62,918.74
2024-03-22,Produto D,88,647.69
2023-04-21,Produto B,5,982.23
2024-02-18,Produto C,8,418.95
2024-05-21,Produto B,10,953.65
2024-06-01,Produto C,63,413.17
2023-11-29,Produto A,59,101.26
2023-10-17,Produto D,99,772.53
2023-11-23,Produto C,12,808.3
2023-03-29,Produto D,69,424.27
2024-02-06,Produto D,100,587.2
2024-03-02,Produto A,4,652.82
2023-07-08,Produto B,67,309.62
2023-10-31,Produto D,72,163.82
2023-07-05,Produto A,67,395.96
2023-01-09,Produto C,41,152.05
2024-02-07,Produto B,44,307.29
2024-04-30,Produto C,21,839.85
2023-10-15,Produto A,17,123.5
2023-05-31,Produto D,4,348.09
2022-07-29,Produto B,59,134.07
2022-10-28,Produto D,18,157.48
2023-07-31,Produto D,96,312.01
2023-12-26,Produto C,30,715.25
2023-09-09,Produto C,26,475.31
2022-12-19,Produto C,1,760.96
2023-09-21,Produto C,57,390.68
2023-07-10,Produto A,4,231.16
2023-02-18,Produto C,73,567.2
2023-11-12,Produto B,36,886.95
2024-02-05,Produto C,69,180.04
2023-04-12,Produto D,17,653.99
2024-04-13,Produto C,72,639.18
2022-07-10,Produto D,73,884.1
2023-11-03,Produto D,31,827.47
2022-09-09,Produto A,38,737.24
2024-04-27,Produto A,61,680.39
2023-02-17,Produto B,7,260.44
2024-02-10,Produto D,75,368.41
2024-06-08,Produto B,74,815.89
2022-12-02,Produto A,49,951.07
2024-01-16,Produto A,76,989.0
2022-11-30,Produto A,10,160.18
2023-06-15,Produto B,14,781.61
2024-01-18,Produto D,2,417.82
2023-02-28,Produto C,35,796.96
2023-08-30,Produto B,4,437.71
2023-09-24,Produto A,79,272.77
2023-12-20,Produto A,71,367.6
2024-01-28,Produto A,53,836.51
2024-01-25,Produto A,41,941.25
2022-08-16,Produto C,82,566.87
2022-07-30,Produto A,98,232.69
2023-10-05,Produto B,76,84.06
2023-09-12,Produto A,97,783.74
2023-09-22,Produto D,78,276.93
2024-04-01,Produto C,16,282.13
2024-03-21,Produto C,42,508.5
2024-03-31,Produto A,9,170.51
2023-07-02,Produto C,44,575.09
2023-07-09,Produto C,36,247.6
2023-02-09,Produto A,17,878.38
2022-10-21,Produto C,97,221.48
2023-04-20,Produto A,12,582.65
2023-04-08,Produto C,53,789.79
2022-08-28,Produto C,38,952.58
2023-11-05,Produto D,74,446.73
2023-03-13,Produto D,17,963.87
2022-10-31,Produto B,19,774.85
2023-03-17,Produto A,51,305.89
2023-11-23,Produto D,9,469.31
2023-03-25,Produto B,98,412.79
2024-05-28,Produto D,19,504.3
2023-11-20,Produto B,51,392.88
2023-08-16,Produto B,21,149.22
2022-07-24,Produto B,58,773.42
2023-08-24,Produto A,27,329.09
2022-07-19,Produto B,44,739.18
2024-02-08,Produto B,49,585.92
2022-11-28,Produto B,69,833.3
2022-08-16,Produto A,66,654.0
2023-03-26,Produto B,26,96.2
2023-05-06,Produto D,90,436.31
2022-09-18,Produto C,49,601.83
2023-04-13,Produto A,60,188.51
2023-03-12,Produto D,57,655.19
2022-09-04,Produto B,36,145.05
2023-02-19,Produto D,2,144.99
2023-06-16,Produto A,77,784.17
2024-05-11,Produto C,17,736.64
2023-11-07,Produto D,57,337.34
2023-09-23,Produto D,97,34.53
2024-04-19,Produto D,7,649.71
2022-12-17,Produto B,14,403.14
2022-10-22,Produto B,95,744.13
2023-07-27,Produto B,27,210.87
2023-02-10,Produto B,82,76.48
2024-01-18,Produto A,62,994.43
2023-08-19,Produto D,76,786.73
2023-07-01,Produto C,93,289.31
2023-12-02,Produto D,9,470.83
2023-04-21,Produto C,32,501.58
2023-01-06,Produto D,64,100.33
2023-03-31,Produto B,94,260.81
2023-11-02,Produto D,34,811.38
2022-11-08,Produto B,77,694.91
2024-03-12,Produto A,66,444.46
2022-11-24,Produto D,38,77.22
2023-09-01,Produto A,43,51.16
2024-05-31,Produto D,38,360.14
2022-07-11,Produto D,74,794.29
2022-08-28,Produto B,96,895.72
2023-10-11,Produto C,80,965.14
2023-09-05,Produto A,66,162.2
2022-11-15,Produto C,57,451.14
2024-01-25,Produto D,93,733.4
2022-11-05,Produto C,79,378.6
2023-03-11,Produto C,36,534.52
2024-03-13,Produto D,98,64.98
2023-03-17,Produto A,51,698.15
2022-12-15,Produto C,41,264.83
2024-06-09,Produto B,88,641.63
2023-04-22,Produto A,29,105.36
2022-08-22,Produto D,20,823.6
2024-04-01,Produto C,40,266.03
2023-03-10,Produto C,53,476.46
2023-02-27,Produto B,70,988.41
2024-06-23,Produto B,59,631.95
2022-09-13,Produto C,1,333.67
2024-02-09,Produto C,2,545.26
2023-10-18,Produto A,34,132.05
2023-01-14,Produto B,3,391.39
2023-10-24,Produto B,88,327.4
2024-04-06,Produto C,26,649.0
2024-03-11,Produto C,85,943.27
2023-08-12,Produto A,80,20.64
2023-09-15,Produto C,40,295.17
2023-10-09,Produto B,73,81.36
2022-07-22,Produto C,70,592.22
2023-11-22,Produto B,66,445.18
2024-02-20,Produto B,36,28.83
2023-09-29,Produto A,70,168.63
2024-03-05,Produto C,1,345.26
2024-05-17,Produto C,43,633.55
2022-12-31,Produto C,74,296.57
2022-08-09,Produto D,47,999.36
2023-11-16,Produto A,60,787.98
2024-04-03,Produto C,15,234.24
2023-05-09,Produto C,8,630.94
2024-04-14,Produto A,62,354.83
2023-12-13,Produto B,53,885.45
2023-08-15,Produto A,21,595.89
2023-03-06,Produto A,99,22.02
2022-08-14,Produto C,71,858.32
2023-10-14,Produto D,31,626.89
2023-02-23,Produto B,67,205.77
2022-08-23,Produto A,25,757.12
2024-01-09,Produto D,48,386.37
2023-07-19,Produto D,88,965.63
2023-12-02,Produto C,88,181.87
2022-12-23,Produto D,11,198.65
2022-12-08,Produto C,28,809.82
2022-08-04,Produto B,69,987.8
2023-06-17,Produto D,48,549.97
2023-11-10,Produto D,99,637.86
2023-06-22,Produto D,22,790.91
2023-01-31,Produto B,7,846.3
2023-06-05,Produto B,24,528.38
2024-05-06,Produto C,28,432.48
2023-08-18,Produto C,74,806.51
2024-04-25,Produto D,40,425.64
2023-03-20,Produto A,69,121.31
2022-11-25,Produto D,22,185.13
2023-08-11,Produto D,98,346.34
2022-07-27,Produto D,97,684.58
2022-10-09,Produto A,33,860.66
2023-02-16,Produto D,76,597.81
2023-01-16,Produto C,81,436.27
2023-06-10,Produto B,33,450.21
2023-10-20,Produto D,61,903.03
2024-02-04,Produto C,72,885.23
2023-08-16,Produto D,29,507.31
2024-04-12,Produto B,40,739.66
2023-12-27,Produto B,96,977.64
2023-08-28,Produto C,34,930.37
2023-11-22,Produto C,73,665.21
2023-04-27,Produto D,10,178.36
2023-11-27,Produto A,67,331.44
2022-11-30,Produto B,57,797.66
2023-05-09,Produto A,75,696.61
2022-11-28,Produto C,8,86.19
2023-04-02,Produto C,42,521.5
2024-03-07,Produto B,8,503.61
2022-08-27,Produto D,34,236.07
2023-07-26,Produto A,50,574.93
2024-06-03,Produto C,72,349.68
2023-08-28,Produto B,100,444.65
2023-08-14,Produto B,61,538.06
2022-07-21,Produto B,90,844.76
2023-12-27,Produto C,99,978.52
2024-04-18,Produto D,61,83.9
2022-08-15,Produto D,90,42.61
2023-02-11,Produto C,26,745.17
2024-05-08,Produto B,21,829.56
2022-07-19,Produto A,19,362.9
2022-09-20,Produto D,6,935.45
2024-02-09,Produto C,15,785.98
2023-12-01,Produto A,92,141.8
2023-05-06,Produto B,10,308.31
2023-10-26,Produto D,79,977.3
2024-01-18,Produto A,33,737.42
2023-07-26,Produto B,23,680.65
2022-10-01,Produto A,12,935.79
2023-02-28,Produto A,50,124.9
2023-09-12,Produto D,24,96.39
2024-06-12,Produto B,14,569.54
2023-01-01,Produto A,32,646.08
2023-07-12,Produto D,20,348.26
2023-03-04,Produto A,2,430.36
2023-07-22,Produto B,84,599.71
2022-07-17,Produto B,40,147.54
2022-08-30,Produto A,97,655.7
2024-03-23,Produto D,34,757.38
2024-01-08,Produto B,33,657.95
2024-01-13,Produto D,91,614.07
2024-06-18,Produto D,97,719.61
2023-10-24,Produto A,12,719.45
2022-09-11,Produto B,26,943.49
2024-05-18,Produto A,78,530.96
2022-12-26,Produto B,65,856.8
2022-08-28,Produto C,56,428.49
2023-12-22,Produto A,12,107.43
2022-08-12,Produto C,74,78.29
2022-11-07,Produto D,16,573.4
2023-11-14,Produto C,86,781.57
2022-08-26,Produto C,37,897.16
2023-01-09,Produto D,52,236.9
2024-03-27,Produto C,24,151.13
2023-02-07,Produto A,55,626.47
2023-08-01,Produto D,65,669.35
2023-12-03,Produto A,70,921.8
2024-04-09,Produto B,54,318.03
2024-01-08,Produto C,55,434.02
2023-10-21,Produto D,16,95.07
2024-01-21,Produto D,55,69.76
2024-03-25,Produto C,67,818.88
2022-09-15,Produto C,95,632.77
2024-04-21,Produto A,35,793.12
2023-03-16,Produto D,15,386.74
2024-02-26,Produto D,85,472.94
2022-11-15,Produto B,100,276.67
2024-06-02,Produto C,30,251.48
2023-07-17,Produto D,84,157.83
2023-02-17,Produto B,90,269.94
2022-12-25,Produto B,24,495.1
2022-09-11,Produto A,18,402.79
2023-07-24,Produto A,10,934.37
2023-07-08,Produto B,6,523.4
2022-09-15,Produto C,12,65.34
2023-09-04,Produto A,70,779.47
2024-02-18,Produto B,94,509.16
2024-01-19,Produto C,53,672.05
2023-08-18,Produto A,95,747.54
2023-04-30,Produto A,38,412.29
2022-09-15,Produto A,56,638.61
2024-05-10,Produto B,79,942.49
2024-05-12,Produto D,66,578.42
2022-10-01,Produto C,82,164.53
2023-07-20,Produto A,54,815.65
2024-03-28,Produto A,36,262.47
2023-10-30,Produto C,98,862.22
2022-08-07,Produto D,78,209.67
2023-06-10,Produto C,61,975.52
2023-04-11,Produto B,36,58.98
2022-09-07,Produto B,28,816.76
2023-04-29,Produto D,100,367.93
2024-04-22,Produto D,67,636.93
2023-06-30,Produto C,3,130.13
2023-02-13,Produto C,64,307.98
2024-01-04,Produto B,52,660.57
2023-01-14,Produto B,62,435.44
2022-12-08,Produto A,53,540.92
2023-02-19,Produto C,8,285.35
2023-10-07,Produto D,65,466.69
2023-11-24,Produto A,95,569.29
2023-04-30,Produto A,89,479.59
2023-11-14,Produto A,62,189.39
2024-03-15,Produto A,84,704.15
2023-04-04,Produto A,21,471.8
2024-04-11,Produto A,22,435.64
2023-08-20,Produto D,98,248.38
2023-08-27,Produto C,78,744.06
2022-07-24,Produto A,75,389.85
2024-06-17,Produto A,3,615.34
2023-03-23,Produto B,71,214.95
2024-02-22,Produto A,55,381.96
2023-02-19,Produto A,73,420.38
2023-12-01,Produto B,96,124.61
